chr10	95120000	95280000	1
chr10	95320000	95400000	1
chr10	95520000	96280000	1
chr10	96320000	96360000	1
chr10	96960000	97120000	1
chr10	97160000	97400000	1
chr10	97520000	98120000	1
chr10	98160000	98480000	1
chr10	98640000	98800000	1
chr10	98840000	99040000	1
chr10	99280000	99320000	1
chr10	99440000	99480000	1
chr10	99720000	99880000	1
chr10	99920000	100240000	1
chr10	100360000	100400000	1
chr10	100600000	100840000	1
chr10	101080000	101200000	1
chr10	101400000	101480000	1
chr10	101520000	102000000	1
chr10	102040000	102320000	1
chr10	102440000	102640000	1
chr10	102680000	102760000	1
chr10	102880000	103560000	1
chr10	103600000	103880000	1
chr10	103920000	104400000	1
chr10	104440000	105040000	1
chr10	105160000	105280000	1
chr10	105400000	105440000	1
chr10	105480000	106120000	1
chr10	106160000	133520000	1
chr10	133640000	133720000	1
chr10	134160000	134320000	1
chr10	134360000	134520000	1
chr10	240000	440000	2
chr10	480000	800000	2
chr10	920000	1040000	2
chr10	1680000	3040000	2
chr10	3200000	4840000	2
chr10	4920000	4960000	2
chr10	5320000	5400000	2
chr10	5480000	5720000	2
chr10	5800000	6000000	2
chr10	6520000	7560000	2
chr10	7880000	9400000	2
chr10	9440000	11480000	2
chr10	11600000	11720000	2
chr10	11960000	12120000	2
chr10	12280000	13200000	2
chr10	13520000	13600000	2
chr10	13680000	14600000	2
chr10	14640000	14960000	2
chr10	15240000	15440000	2
chr10	15640000	15800000	2
chr10	16080000	16120000	2
chr10	16600000	16840000	2
chr10	16920000	17360000	2
chr10	17400000	17760000	2
chr10	18320000	18520000	2
chr10	18600000	19000000	2
chr10	19040000	21320000	2
chr10	21480000	21560000	2
chr10	21800000	21840000	2
chr10	21880000	22080000	2
chr10	22120000	22280000	2
chr10	22320000	23400000	2
chr10	23720000	23840000	2
chr10	24480000	24520000	2
chr10	24560000	24680000	2
chr10	24720000	24800000	2
chr10	24960000	25400000	2
chr10	26560000	26600000	2
chr10	27080000	27200000	2
chr10	27360000	27440000	2
chr10	27800000	28720000	2
chr10	28880000	28920000	2
chr10	29040000	29720000	2
chr10	29880000	30320000	2
chr10	30360000	30640000	2
chr10	30720000	30920000	2
chr10	31000000	32160000	2
chr10	32200000	32320000	2
chr10	32440000	32760000	2
chr10	33160000	33320000	2
chr10	33400000	33480000	2
chr10	33520000	34960000	2
chr10	35040000	35200000	2
chr10	35480000	35520000	2
chr10	35640000	35880000	2
chr10	35960000	37120000	2
chr10	41760000	41800000	2
chr10	43440000	44800000	2
chr10	45000000	45080000	2
chr10	46440000	46560000	2
chr10	47960000	48000000	2
chr10	48080000	48240000	2
chr10	49200000	49320000	2
chr10	49640000	50400000	2
chr10	51720000	52040000	2
chr10	52280000	52360000	2
chr10	52400000	53680000	2
chr10	53760000	54040000	2
chr10	54320000	59600000	2
chr10	59640000	59800000	2
chr10	59840000	60240000	2
chr10	60360000	61080000	2
chr10	61200000	61480000	2
chr10	61520000	62120000	2
chr10	62240000	63680000	2
chr10	63720000	64440000	2
chr10	64600000	65200000	2
chr10	65360000	69120000	2
chr10	69360000	69800000	2
chr10	70200000	70440000	2
chr10	70600000	70800000	2
chr10	70880000	71400000	2
chr10	71440000	71520000	2
chr10	71640000	71800000	2
chr10	71840000	71880000	2
chr10	72240000	72280000	2
chr10	72360000	72720000	2
chr10	72760000	73200000	2
chr10	73280000	73680000	2
chr10	73840000	74480000	2
chr10	74520000	74560000	2
chr10	74640000	74960000	2
chr10	75000000	75040000	2
chr10	75280000	75520000	2
chr10	75600000	76600000	2
chr10	76880000	78520000	2
chr10	78600000	79200000	2
chr10	79280000	79400000	2
chr10	79480000	80640000	2
chr10	80800000	80880000	2
chr10	82040000	82120000	2
chr10	82400000	87880000	2
chr10	88560000	88640000	2
chr10	89320000	89520000	2
chr10	89560000	90680000	2
chr10	90760000	90960000	2
chr10	91040000	91480000	2
chr10	91560000	92560000	2
chr10	92640000	93040000	2
chr10	93080000	93640000	2
chr10	93760000	94040000	2
chr10	94360000	94600000	2
chr10	94680000	94840000	2
chr10	94880000	95040000	2
chr10	95120000	95240000	2
chr10	95520000	96240000	2
chr10	97040000	97080000	2
chr10	97160000	97360000	2
chr10	97520000	97640000	2
chr10	97680000	98080000	2
chr10	98160000	98440000	2
chr10	98640000	98760000	2
chr10	98840000	99000000	2
chr10	99720000	99840000	2
chr10	99920000	100200000	2
chr10	100600000	100800000	2
chr10	101080000	101160000	2
chr10	101400000	101440000	2
chr10	101520000	101960000	2
chr10	102080000	102280000	2
chr10	102480000	102600000	2
chr10	102680000	102720000	2
chr10	102880000	103520000	2
chr10	103600000	103840000	2
chr10	103920000	104240000	2
chr10	104280000	104360000	2
chr10	104440000	105000000	2
chr10	105160000	105240000	2
chr10	105480000	105640000	2
chr10	105680000	106080000	2
chr10	106160000	111600000	2
chr10	111640000	112040000	2
chr10	112080000	112360000	2
chr10	112400000	112800000	2
chr10	113040000	113880000	2
chr10	113920000	114200000	2
chr10	114240000	115320000	2
chr10	115360000	115400000	2
chr10	115440000	116000000	2
chr10	116040000	116600000	2
chr10	116640000	116920000	2
chr10	117200000	117280000	2
chr10	117480000	118200000	2
chr10	118360000	118960000	2
chr10	119000000	119120000	2
chr10	119200000	120240000	2
chr10	120280000	120800000	2
chr10	121000000	121200000	2
chr10	121240000	121360000	2
chr10	121400000	121640000	2
chr10	122040000	122120000	2
chr10	122280000	122480000	2
chr10	122640000	122680000	2
chr10	122720000	123480000	2
chr10	123640000	123680000	2
chr10	123800000	124000000	2
chr10	124040000	124280000	2
chr10	124400000	125680000	2
chr10	125800000	125840000	2
chr10	126040000	126080000	2
chr10	126280000	126440000	2
chr10	126480000	126520000	2
chr10	126640000	126720000	2
chr10	126760000	126840000	2
chr10	126880000	127400000	2
chr10	127440000	127520000	2
chr10	127560000	128200000	2
chr10	128320000	128520000	2
chr10	128760000	129160000	2
chr10	129200000	129280000	2
chr10	129480000	129560000	2
chr10	129600000	129680000	2
chr10	129800000	129840000	2
chr10	129880000	133480000	2
chr10	133640000	133680000	2
chr10	134200000	134280000	2
chr10	134360000	134480000	2
chr11	240000	280000	1
chr11	1440000	1520000	1
chr11	1720000	1800000	1
chr11	2080000	2160000	1
chr11	2200000	2280000	1
chr11	2640000	2760000	1
chr11	2960000	3040000	1
chr11	3680000	3800000	1
chr11	3840000	4080000	1
chr11	4560000	5800000	1
chr11	6000000	6040000	1
chr11	6240000	6360000	1
chr11	6400000	6680000	1
chr11	6720000	7720000	1
chr11	7880000	8120000	1
chr11	8160000	8240000	1
chr11	8440000	8560000	1
chr11	8600000	9480000	1
chr11	9520000	10720000	1
chr11	10760000	12280000	1
chr11	12320000	12920000	1
chr11	12960000	13480000	1
chr11	13840000	14240000	1
chr11	14280000	14480000	1
chr11	14640000	14680000	1
chr11	14880000	16800000	1
chr11	16920000	17000000	1
chr11	17120000	17360000	1
chr11	17400000	17520000	1
chr11	17560000	18080000	1
chr11	18280000	18320000	1
chr11	18480000	18520000	1
chr11	18680000	18760000	1
chr11	19040000	20400000	1
chr11	20600000	26560000	1
chr11	26720000	27480000	1
chr11	27520000	29320000	1
chr11	29440000	30040000	1
chr11	30320000	30840000	1
chr11	31120000	32200000	1
chr11	32880000	33080000	1
chr11	33120000	34040000	1
chr11	34080000	35400000	1
chr11	35440000	36480000	1
chr11	36720000	43120000	1
chr11	43360000	43920000	1
chr11	44040000	45720000	1
chr11	45960000	46320000	1
chr11	46360000	46560000	1
chr11	46720000	47160000	1
chr11	47200000	47400000	1
chr11	47440000	47600000	1
chr11	47720000	47800000	1
chr11	47920000	48160000	1
chr11	48680000	48760000	1
chr11	50320000	50600000	1
chr11	51080000	51200000	1
chr11	54600000	54760000	1
chr11	56560000	56760000	1
chr11	56880000	57040000	1
chr11	57200000	58160000	1
chr11	58280000	58360000	1
chr11	58640000	58800000	1
chr11	59160000	59320000	1
chr11	59680000	59760000	1
chr11	60040000	60080000	1
chr11	60320000	60440000	1
chr11	60600000	60720000	1
chr11	60880000	60960000	1
chr11	61120000	61280000	1
chr11	61440000	61520000	1
chr11	61720000	61840000	1
chr11	62040000	62080000	1
chr11	62120000	62200000	1
chr11	62320000	62440000	1
chr11	63040000	63160000	1
chr11	63200000	63280000	1
chr11	63400000	63440000	1
chr11	63560000	63720000	1
chr11	63920000	64080000	1
chr11	64280000	64320000	1
chr11	64480000	64520000	1
chr11	64680000	64720000	1
chr11	64840000	64880000	1
chr11	65000000	65040000	1
chr11	65280000	65360000	1
chr11	65600000	65800000	1
chr11	65840000	65960000	1
chr11	66160000	66240000	1
chr11	66440000	66800000	1
chr11	67080000	67120000	1
chr11	67600000	67760000	1
chr11	67800000	67840000	1
chr11	68000000	68440000	1
chr11	68560000	68600000	1
chr11	68640000	69200000	1
chr11	69320000	69400000	1
chr11	69520000	69720000	1
chr11	69840000	69920000	1
chr11	70040000	70280000	1
chr11	70520000	70840000	1
chr11	71360000	71960000	1
chr11	72240000	72760000	1
chr11	72840000	73000000	1
chr11	73120000	73320000	1
chr11	73360000	74320000	1
chr11	74360000	74680000	1
chr11	74720000	74960000	1
chr11	75000000	76080000	1
chr11	76200000	76440000	1
chr11	76560000	77080000	1
chr11	77120000	77160000	1
chr11	77400000	77440000	1
chr11	77480000	77920000	1
chr11	78040000	134480000	1
chr11	1440000	1480000	2
chr11	1720000	1760000	2
chr11	2200000	2240000	2
chr11	2960000	3000000	2
chr11	3680000	3760000	2
chr11	3840000	4040000	2
chr11	4560000	5120000	2
chr11	5280000	5360000	2
chr11	5600000	5680000	2
chr11	6240000	6320000	2
chr11	6400000	6640000	2
chr11	6720000	7680000	2
chr11	7920000	7960000	2
chr11	8000000	8080000	2
chr11	8160000	8200000	2
chr11	8440000	8520000	2
chr11	8600000	8960000	2
chr11	9000000	9120000	2
chr11	9160000	9440000	2
chr11	9520000	10360000	2
chr11	10400000	10680000	2
chr11	10760000	11760000	2
chr11	11800000	12000000	2
chr11	12040000	12240000	2
chr11	12320000	12880000	2
chr11	12960000	13440000	2
chr11	13840000	14200000	2
chr11	14280000	14440000	2
chr11	14880000	15240000	2
chr11	15280000	16760000	2
chr11	16920000	16960000	2
chr11	17120000	17200000	2
chr11	17240000	17320000	2
chr11	17400000	17480000	2
chr11	17560000	18040000	2
chr11	18680000	18720000	2
chr11	19040000	19080000	2
chr11	19120000	19200000	2
chr11	19240000	19920000	2
chr11	19960000	20120000	2
chr11	20160000	20360000	2
chr11	20600000	20640000	2
chr11	20920000	21160000	2
chr11	21560000	21600000	2
chr11	21720000	21760000	2
chr11	21920000	21960000	2
chr11	22400000	22440000	2
chr11	22640000	22680000	2
chr11	22800000	26400000	2
chr11	26720000	27160000	2
chr11	27200000	27440000	2
chr11	27520000	27600000	2
chr11	27640000	29280000	2
chr11	29440000	29640000	2
chr11	29840000	30000000	2
chr11	30320000	30640000	2
chr11	30760000	30800000	2
chr11	31120000	31160000	2
chr11	31280000	32160000	2
chr11	32880000	33040000	2
chr11	33120000	33800000	2
chr11	33840000	34000000	2
chr11	34080000	34480000	2
chr11	34520000	34880000	2
chr11	34920000	35360000	2
chr11	35440000	36280000	2
chr11	36320000	36440000	2
chr11	36720000	36800000	2
chr11	36840000	43080000	2
chr11	43360000	43480000	2
chr11	43520000	43880000	2
chr11	44040000	44520000	2
chr11	44720000	44880000	2
chr11	44920000	45320000	2
chr11	45360000	45680000	2
chr11	45960000	46280000	2
chr11	46360000	46520000	2
chr11	46720000	46840000	2
chr11	46880000	47120000	2
chr11	47240000	47360000	2
chr11	47440000	47560000	2
chr11	47720000	47760000	2
chr11	47920000	48120000	2
chr11	48680000	48720000	2
chr11	50320000	50560000	2
chr11	51080000	51160000	2
chr11	54600000	54720000	2
chr11	56680000	56720000	2
chr11	56880000	57000000	2
chr11	57200000	57240000	2
chr11	57360000	58120000	2
chr11	58640000	58680000	2
chr11	58720000	58760000	2
chr11	59160000	59200000	2
chr11	59680000	59720000	2
chr11	60320000	60400000	2
chr11	60600000	60680000	2
chr11	60880000	60920000	2
chr11	61120000	61160000	2
chr11	61200000	61240000	2
chr11	61720000	61800000	2
chr11	62320000	62400000	2
chr11	63040000	63120000	2
chr11	63200000	63240000	2
chr11	63560000	63680000	2
chr11	63920000	64040000	2
chr11	65280000	65320000	2
chr11	65600000	65760000	2
chr11	65840000	65920000	2
chr11	66160000	66200000	2
chr11	66440000	66600000	2
chr11	66640000	66760000	2
chr11	67600000	67720000	2
chr11	68000000	68120000	2
chr11	68160000	68320000	2
chr11	68640000	69160000	2
chr11	69520000	69680000	2
chr11	69840000	69880000	2
chr11	70040000	70080000	2
chr11	70200000	70240000	2
chr11	70520000	70800000	2
chr11	71360000	71520000	2
chr11	71680000	71840000	2
chr11	71880000	71920000	2
chr11	72240000	72720000	2
chr11	72840000	72960000	2
chr11	73120000	73280000	2
chr11	73360000	73600000	2
chr11	73640000	73960000	2
chr11	74000000	74280000	2
chr11	74400000	74640000	2
chr11	74760000	74800000	2
chr11	74840000	74920000	2
chr11	75000000	75200000	2
chr11	75240000	75560000	2
chr11	75760000	76040000	2
chr11	76200000	76400000	2
chr11	76560000	77040000	2
chr11	77480000	77880000	2
chr11	78040000	78920000	2
chr11	79040000	79800000	2
chr11	80240000	80360000	2
chr11	82080000	82120000	2
chr11	82240000	82280000	2
chr11	82320000	82600000	2
chr11	82880000	83200000	2
chr11	83240000	83960000	2
chr11	84160000	84800000	2
chr11	85040000	85720000	2
chr11	85760000	86200000	2
chr11	86360000	86720000	2
chr11	86760000	88200000	2
chr11	88560000	88600000	2
chr11	88880000	88920000	2
chr11	89600000	93040000	2
chr11	93080000	93200000	2
chr11	93320000	93440000	2
chr11	93560000	93600000	2
chr11	93920000	94360000	2
chr11	94400000	95160000	2
chr11	95200000	95800000	2
chr11	95840000	100720000	2
chr11	100800000	101400000	2
chr11	101520000	101680000	2
chr11	101720000	102080000	2
chr11	102120000	102480000	2
chr11	102520000	105440000	2
chr11	105480000	106440000	2
chr11	106560000	106600000	2
chr11	106840000	106920000	2
chr11	106960000	107280000	2
chr11	107440000	108040000	2
chr11	108080000	109320000	2
chr11	109360000	109560000	2
chr11	109680000	109720000	2
chr11	109840000	110840000	2
chr11	110880000	111240000	2
chr11	111280000	111440000	2
chr11	111480000	111640000	2
chr11	111680000	112680000	2
chr11	112960000	113000000	2
chr11	113120000	113160000	2
chr11	113360000	113640000	2
chr11	113680000	113920000	2
chr11	114080000	116040000	2
chr11	116160000	116480000	2
chr11	116640000	116720000	2
chr11	116840000	116880000	2
chr11	117040000	117080000	2
chr11	117200000	117520000	2
chr11	117760000	117920000	2
chr11	117960000	118000000	2
chr11	118120000	118360000	2
chr11	118520000	118760000	2
chr11	118880000	119000000	2
chr11	119160000	119480000	2
chr11	119600000	119680000	2
chr11	119720000	119880000	2
chr11	119920000	120320000	2
chr11	120400000	120440000	2
chr11	120600000	121000000	2
chr11	121040000	121600000	2
chr11	121640000	121920000	2
chr11	122040000	122240000	2
chr11	122280000	122360000	2
chr11	122520000	122640000	2
chr11	122680000	122880000	2
chr11	123000000	123120000	2
chr11	123160000	124000000	2
chr11	124040000	124240000	2
chr11	124280000	124840000	2
chr11	124880000	124960000	2
chr11	125000000	125040000	2
chr11	125080000	125120000	2
chr11	125280000	125640000	2
chr11	125840000	126400000	2
chr11	126440000	127400000	2
chr11	127440000	127520000	2
chr11	127560000	128280000	2
chr11	128400000	128720000	2
chr11	128760000	129160000	2
chr11	129200000	129240000	2
chr11	129280000	129560000	2
chr11	129600000	129760000	2
chr11	129800000	130280000	2
chr11	130400000	131040000	2
chr11	131080000	132480000	2
chr11	132600000	133000000	2
chr11	133440000	133600000	2
chr11	133640000	133720000	2
chr11	134000000	134040000	2
chr11	134160000	134200000	2
chr12	80000	160000	1
chr12	280000	400000	1
chr12	440000	1600000	1
chr12	1640000	2800000	1
chr12	3000000	3040000	1
chr12	3080000	3200000	1
chr12	3320000	3880000	1
chr12	4040000	4280000	1
chr12	4400000	4640000	1
chr12	4760000	6040000	1
chr12	6080000	6280000	1
chr12	6320000	6520000	1
chr12	6640000	6680000	1
chr12	6960000	7040000	1
chr12	7320000	7720000	1
chr12	8120000	8160000	1
chr12	8560000	8600000	1
chr12	8760000	8800000	1
chr12	9200000	9280000	1
chr12	9720000	10800000	1
chr12	11000000	11040000	1
chr12	11240000	11280000	1
chr12	11600000	12800000	1
chr12	12880000	13320000	1
chr12	13360000	13840000	1
chr12	13960000	14000000	1
chr12	14480000	17760000	1
chr12	18240000	20680000	1
chr12	21720000	22040000	1
chr12	22560000	22600000	1
chr12	22760000	24880000	1
chr12	24920000	27760000	1
chr12	27800000	29120000	1
chr12	29280000	31040000	1
chr12	31400000	31440000	1
chr12	31560000	31640000	1
chr12	32040000	32400000	1
chr12	32440000	32800000	1
chr12	34440000	34720000	1
chr12	36440000	36720000	1
chr12	37560000	37600000	1
chr12	38720000	43720000	1
chr12	43880000	44680000	1
chr12	44720000	46400000	1
chr12	46440000	46880000	1
chr12	47200000	47240000	1
chr12	47280000	47320000	1
chr12	47440000	47520000	1
chr12	47560000	47720000	1
chr12	47840000	48320000	1
chr12	48360000	48760000	1
chr12	48800000	49440000	1
chr12	49480000	50080000	1
chr12	50120000	50480000	1
chr12	50680000	50720000	1
chr12	50880000	51680000	1
chr12	51960000	52200000	1
chr12	52240000	52400000	1
chr12	52440000	52760000	1
chr12	52920000	53160000	1
chr12	53320000	53360000	1
chr12	53520000	53560000	1
chr12	53680000	53760000	1
chr12	54520000	54640000	1
chr12	54680000	54880000	1
chr12	55000000	55160000	1
chr12	55200000	55320000	1
chr12	55440000	55760000	1
chr12	55800000	55880000	1
chr12	56000000	56160000	1
chr12	56280000	56440000	1
chr12	56480000	56640000	1
chr12	56680000	61840000	1
chr12	62520000	62960000	1
chr12	63120000	63440000	1
chr12	63480000	64840000	1
chr12	64880000	65400000	1
chr12	65520000	65720000	1
chr12	65960000	66880000	1
chr12	66920000	67400000	1
chr12	67520000	67960000	1
chr12	68080000	68320000	1
chr12	68360000	102640000	1
chr12	102760000	103040000	1
chr12	103160000	104040000	1
chr12	104080000	104320000	1
chr12	104360000	105240000	1
chr12	105280000	105880000	1
chr12	106000000	106560000	1
chr12	106680000	107440000	1
chr12	107480000	107800000	1
chr12	108240000	108280000	1
chr12	108400000	108720000	1
chr12	109000000	109280000	1
chr12	109400000	109680000	1
chr12	109920000	110200000	1
chr12	110400000	110440000	1
chr12	110640000	111280000	1
chr12	111600000	111800000	1
chr12	112160000	112200000	1
chr12	112560000	112680000	1
chr12	112880000	114880000	1
chr12	114920000	115680000	1
chr12	115880000	116040000	1
chr12	116400000	116600000	1
chr12	117120000	117320000	1
chr12	117360000	118560000	1
chr12	118760000	118840000	1
chr12	119080000	119240000	1
chr12	119280000	119360000	1
chr12	119640000	119840000	1
chr12	120000000	120160000	1
chr12	120280000	120360000	1
chr12	120880000	121000000	1
chr12	121360000	121840000	1
chr12	122040000	122400000	1
chr12	122680000	122720000	1
chr12	122840000	123400000	1
chr12	123560000	123800000	1
chr12	124240000	130080000	1
chr12	130800000	130840000	1
chr12	131080000	131200000	1
chr12	131720000	131800000	1
chr12	131840000	131920000	1
chr12	132040000	132280000	1
chr12	280000	360000	2
chr12	440000	920000	2
chr12	1040000	1080000	2
chr12	1120000	1560000	2
chr12	1640000	1760000	2
chr12	1800000	2760000	2
chr12	3080000	3160000	2
chr12	3320000	3840000	2
chr12	4040000	4240000	2
chr12	4400000	4600000	2
chr12	4760000	4800000	2
chr12	4840000	6000000	2
chr12	6080000	6240000	2
chr12	6320000	6480000	2
chr12	6960000	7000000	2
chr12	7320000	7560000	2
chr12	9200000	9240000	2
chr12	9760000	10240000	2
chr12	10400000	10440000	2
chr12	10680000	10760000	2
chr12	11600000	12120000	2
chr12	12160000	12320000	2
chr12	12440000	12760000	2
chr12	12880000	13280000	2
chr12	13360000	13800000	2
chr12	14480000	14560000	2
chr12	14880000	15080000	2
chr12	15200000	15560000	2
chr12	15600000	15920000	2
chr12	16040000	17720000	2
chr12	18320000	19360000	2
chr12	19560000	19640000	2
chr12	19800000	20640000	2
chr12	21720000	21760000	2
chr12	21920000	22000000	2
chr12	22760000	22800000	2
chr12	22920000	23160000	2
chr12	23480000	23520000	2
chr12	23640000	24840000	2
chr12	24920000	25000000	2
chr12	25040000	25240000	2
chr12	25280000	25440000	2
chr12	25480000	26120000	2
chr12	26160000	26960000	2
chr12	27000000	27360000	2
chr12	27400000	27720000	2
chr12	27800000	29080000	2
chr12	29280000	30920000	2
chr12	31560000	31600000	2
chr12	32120000	32360000	2
chr12	32440000	32760000	2
chr12	34480000	34680000	2
chr12	36440000	36680000	2
chr12	38720000	38800000	2
chr12	39040000	39080000	2
chr12	39480000	40720000	2
chr12	41040000	41120000	2
chr12	41160000	42040000	2
chr12	42160000	42200000	2
chr12	42480000	42520000	2
chr12	43320000	43360000	2
chr12	43880000	44120000	2
chr12	44160000	44440000	2
chr12	44480000	44640000	2
chr12	44800000	45720000	2
chr12	45760000	46360000	2
chr12	46440000	46640000	2
chr12	46680000	46840000	2
chr12	47440000	47480000	2
chr12	47560000	47680000	2
chr12	47840000	47960000	2
chr12	48000000	48280000	2
chr12	48360000	48440000	2
chr12	48480000	48720000	2
chr12	48800000	49120000	2
chr12	49160000	49400000	2
chr12	49480000	49760000	2
chr12	49800000	49840000	2
chr12	49960000	50040000	2
chr12	50120000	50200000	2
chr12	50320000	50440000	2
chr12	50920000	51040000	2
chr12	51080000	51560000	2
chr12	51600000	51640000	2
chr12	51960000	52000000	2
chr12	52040000	52160000	2
chr12	52240000	52360000	2
chr12	52440000	52640000	2
chr12	52920000	53120000	2
chr12	53680000	53720000	2
chr12	54560000	54600000	2
chr12	54680000	54720000	2
chr12	54760000	54840000	2
chr12	55000000	55120000	2
chr12	55200000	55280000	2
chr12	55440000	55720000	2
chr12	56000000	56120000	2
chr12	56280000	56400000	2
chr12	56480000	56600000	2
chr12	57000000	57840000	2
chr12	57880000	60880000	2
chr12	61000000	61080000	2
chr12	61120000	61480000	2
chr12	61520000	61800000	2
chr12	62520000	62920000	2
chr12	63120000	63400000	2
chr12	63480000	63960000	2
chr12	64000000	64800000	2
chr12	64880000	65160000	2
chr12	65280000	65360000	2
chr12	65520000	65680000	2
chr12	65960000	66840000	2
chr12	66920000	67360000	2
chr12	67560000	67800000	2
chr12	68080000	68280000	2
chr12	68360000	68440000	2
chr12	68560000	69520000	2
chr12	69680000	69800000	2
chr12	69960000	70000000	2
chr12	70120000	70200000	2
chr12	70320000	70440000	2
chr12	70480000	70640000	2
chr12	70680000	70920000	2
chr12	70960000	71360000	2
chr12	73360000	74000000	2
chr12	74120000	74160000	2
chr12	74200000	74760000	2
chr12	75080000	75520000	2
chr12	75560000	75960000	2
chr12	76000000	76880000	2
chr12	76920000	77040000	2
chr12	77080000	78320000	2
chr12	78480000	79160000	2
chr12	79200000	79880000	2
chr12	80040000	80080000	2
chr12	81360000	81440000	2
chr12	83080000	83240000	2
chr12	83640000	83680000	2
chr12	83800000	84000000	2
chr12	84280000	87000000	2
chr12	87120000	87920000	2
chr12	87960000	88440000	2
chr12	88480000	89880000	2
chr12	89920000	90280000	2
chr12	90320000	91640000	2
chr12	91680000	92360000	2
chr12	92400000	93040000	2
chr12	93080000	93920000	2
chr12	93960000	94480000	2
chr12	94520000	94800000	2
chr12	94840000	94960000	2
chr12	95160000	95440000	2
chr12	95480000	97400000	2
chr12	97440000	97640000	2
chr12	97680000	97760000	2
chr12	98000000	98040000	2
chr12	98800000	98880000	2
chr12	99120000	99520000	2
chr12	99640000	100320000	2
chr12	100640000	100760000	2
chr12	100880000	101720000	2
chr12	102760000	103000000	2
chr12	103160000	103280000	2
chr12	103320000	104000000	2
chr12	104080000	104280000	2
chr12	104360000	105200000	2
chr12	105280000	105840000	2
chr12	106040000	106520000	2
chr12	106680000	106800000	2
chr12	106920000	107400000	2
chr12	107480000	107520000	2
chr12	107560000	107760000	2
chr12	108400000	108480000	2
chr12	109080000	109240000	2
chr12	109400000	109560000	2
chr12	109920000	110160000	2
chr12	110640000	110760000	2
chr12	110800000	111000000	2
chr12	111120000	111240000	2
chr12	111600000	111760000	2
chr12	112560000	112640000	2
chr12	112960000	113440000	2
chr12	113560000	114840000	2
chr12	114920000	115640000	2
chr12	115880000	116000000	2
chr12	116400000	116560000	2
chr12	117120000	117280000	2
chr12	117360000	118520000	2
chr12	118760000	118800000	2
chr12	119080000	119120000	2
chr12	119160000	119200000	2
chr12	119280000	119320000	2
chr12	119720000	119800000	2
chr12	120080000	120120000	2
chr12	120880000	120960000	2
chr12	121360000	121440000	2
chr12	121560000	121720000	2
chr12	122040000	122360000	2
chr12	122840000	123360000	2
chr12	123560000	123760000	2
chr12	124240000	129800000	2
chr12	129960000	130040000	2
chr12	131080000	131160000	2
chr12	131720000	131760000	2
chr12	131840000	131880000	2
chr12	132040000	132240000	2
chr13	19160000	19320000	1
chr13	19440000	20640000	1
chr13	20800000	20880000	1
chr13	21000000	22360000	1
chr13	22480000	22520000	1
chr13	22560000	22600000	1
